"Component","Version","Latest version","CVE","Matching type","CVSS","CVE publication date","Object compilation date","Object","Object full path","Object SHA1","CVSS3","CVSS vector (v2)","CVSS vector (v3)","Distribution package","Distribution package name","CVSS (Distribution)","CVSS3 (Distribution)","Triage vectors","Unresolving triage vectors","Note type","Note reason","Vulnerability URL","Missing exploit mitigations","BDSA","Version override type","Exploit availability date","Fix date","Worker version","Frontend version","CVE database version","BDSA database version","Component database version","Vulnerabilities updated","Native fingerprint version","Code similarity fingerprint version","Java fingerprint version","Maven fingerprint version","Dotnet fingerprint version","Cocoapods fingerprint version","Golang fingerprint version","Python fingerprint version","Distro-packages fingerprint version"
"tomcat","10.1.36","11.0.10","CVE-2023-34981","Historical match","3.9","2023-06-21T16:16:09Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.7","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-34981","","BDSA-2023-1572","","2023-05-03","2023-05-03","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2020-17527","Historical match","3.9","2020-12-04T14:41:28Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.7","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2020-17527","","BDSA-2020-3628","","2020-11-10","2020-11-09","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2017-6056","Historical match","3.9","2018-08-08T11:34:34Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.7","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2017-6056","","BDSA-2015-0724","","2017-01-13","2015-02-06","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2016-6817","Historical match","3.9","2017-09-05T16:00:37Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.7","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-6817","","BDSA-2016-0266","","2016-10-22","2016-10-20","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2022-25762","Historical match","3.8","2022-05-13T15:44:38Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","7.1","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2022-25762","","BDSA-2022-1335","","","2019-05-30","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2019-17563","Historical match","3.8","2019-12-24T15:21:13Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","7.1","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2019-17563","","BDSA-2019-4037","","","2019-12-05","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2013-4444","Historical match","3.8","2021-01-07T14:35:42Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","7.1","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2013-4444","","BDSA-2014-0185","","","2013-04-22","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2013-2185","Historical match","3.8","2020-04-15T14:14:28Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","7.1","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2013-2185","","BDSA-2013-0081","","","2013-04-22","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2012-5568","Historical match","3.8","2021-01-22T17:02:17Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.3","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:P/RL:W/RC:U","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2012-5568","","BDSA-2012-0080","","2019-06-19","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2023-28709","Historical match","3.7","2023-05-22T15:52:51Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-28709","","BDSA-2023-1242","","","2023-01-03","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2023-28708","Historical match","3.7","2023-03-22T15:36:05Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-28708","","BDSA-2023-0623","","","2023-02-09","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2023-24998","Historical match","3.7","2023-02-21T10:32:50Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-24998","","BDSA-2023-0357","","","2023-01-03","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2021-42340","Historical match","3.7","2021-10-15T15:58:40Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2021-42340","","BDSA-2021-3085","","","2021-09-27","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2021-41079","Historical match","3.7","2021-09-16T14:59:08Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2021-41079","","BDSA-2021-2798","","","2021-03-03","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2021-33037","Historical match","3.7","2021-07-13T15:22:52Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2021-33037","","BDSA-2021-2072","","","2021-06-08","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2021-30639","Historical match","3.7","2021-07-13T13:53:37Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2021-30639","","BDSA-2021-2070","","","2021-03-24","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2020-13943","Historical match","3.7","2020-10-12T16:00:11Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2020-13943","","BDSA-2020-2727","","","2020-08-17","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2020-13935","Historical match","3.7","2020-07-15T11:57:04Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2020-13935","","BDSA-2020-1664","","","2020-06-29","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2020-13934","Historical match","3.7","2020-07-15T14:05:10Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2020-13934","","BDSA-2020-1667","","","2020-06-26","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2020-11996","Historical match","3.7","2020-06-26T11:33:10Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2020-11996","","BDSA-2020-1534","","","2020-05-22","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2019-0199","Historical match","3.7","2019-04-12T14:22:22Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2019-0199","","BDSA-2019-1005","","","2019-02-03","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2018-8034","Historical match","3.7","2018-07-27T15:11:16Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-8034","","BDSA-2018-2546","","","2018-04-27","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2017-7675","Historical match","3.7","2019-08-05T14:28:56Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2017-7675","","BDSA-2017-3888","","","2017-05-24","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2017-12616","Historical match","3.7","2017-10-05T08:38:25Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2017-12616","","BDSA-2017-1201","","","2017-08-16","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2017-5650","Historical match","3.7","2017-10-19T08:15:05Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","5.2","","AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2017-5650","","BDSA-2017-0076","","","2017-03-30","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2023-45648","Historical match","3.7","2023-10-11T11:25:59Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-45648","","BDSA-2023-2726","","","2023-10-09","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2023-42795","Historical match","3.7","2023-10-11T16:03:12Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-42795","","BDSA-2023-2736","","","2023-10-10","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2023-42794","Historical match","3.7","2023-10-11T14:21:30Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-42794","","BDSA-2023-2728","","","2023-09-15","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2022-45143","Historical match","3.7","2023-01-04T12:14:39Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2022-45143","","BDSA-2023-0001","","","2022-11-09","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2019-10072","Historical match","3.7","2019-06-24T10:41:25Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2019-10072","","BDSA-2019-1869","","","2019-05-03","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2017-15706","Historical match","3.7","2021-08-06T14:23:38Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2017-15706","","BDSA-2017-4070","","","2017-11-10","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"tomcat","10.1.36","11.0.10","CVE-2007-5461","Historical match","3.5","2007-10-15T18:17:00Z","2025-02-13T13:13:30Z","host","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/tomcat-embed-core-10.1.36.jar:org/apache/catalina/manager/host","3ccaa558e32e317e35d6674d65d7d9aa182e082f","3.5","AV:N/AC:M/Au:S:/C:P/I:N/A:N","","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2007-5461","","","","","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
